,prompt,label,word_count
23813,"Hey, I’m writing right now and feeling melodic. Any alternative songs that fit that mood?",1,15
23814,Can you suggest some acoustic tunes to set the dark mood for a stormy early morning?,1,16
23815,Can you suggest some electronic tunes to set the romantic mood for a clear skies early morning?,1,17
23816,"Hey, what’s your go-to jazz song for a fun cooking? I’m looking for suggestions!",1,14
23817,I'm having a adventurous day. Got any hip-hop songs that fit this vibe for when I’m relaxing?,1,17
23818,I'm looking for some soul music that's perfect for a romantic afternoon. Any ideas?,1,14
23819,Suggest some chill songs,1,4
23820,I'm in the mood for a relaxing afternoon. Any blues songs for chilling while relaxing?,1,15
23821,"Hey, I'm doing yoga and feeling smooth. Can you recommend some jazz songs for this mood?",1,16
23822,I'm feeling nostalgic. Got any ambient tracks that remind you of dreamy times?,1,13
23823,Got any country songs that make you think of inspiring vibes? I’m in the mood for something like that!,1,19
23824,"Hey, what’s your go-to acoustic song for a happy doing yoga? I’m looking for suggestions!",1,15
23825,I'm feeling nostalgic. Got any country tracks that remind you of soulful times?,1,13
23826,Any electronic songs that match a introspective vibe? I need something to play while I'm painting.,1,16
23827,I'm feeling nostalgic. Got any rock tracks that remind you of energetic times?,1,13
23828,It's a rainy afternoon and I'm relaxing. Got any ambient songs to go with it?,1,15
23829,Got any country tracks for a dark evening? I’m just walking and want some good tunes.,1,16
23830,Looking for some pop tunes to vibe with while I’m studying. Any suggestions?,1,13
23831,I need a playlist for a adventurous hosting a dinner. Got any blues music to fit that mood?,1,18
23832,I’m trying to get into a upbeat mood while biking. Any acoustic songs that’ll help?,1,15
23833,Can you recommend some electronic songs that would go perfectly with a soulful hosting a dinner?,1,16
23834,I'm in the mood for something smooth—what ambient tracks should I add to my playlist?,1,15
23835,plsase play some fun songs,1,5
23836,Got any classical songs that make you think of soulful vibes? I’m in the mood for something like that!,1,19
23837,I need a playlist for a melodic partying. Got any rock music to fit that mood?,1,16
23838,Looking for something epic! Got any soul tracks to inspire me while I’m studying?,1,14
23839,It's a sunny evening and I'm cleaning. Got any jazz songs to go with it?,1,15
23840,I’m trying to get into a smooth mood while exercising. Any indie songs that’ll help?,1,15
23841,Any jazz songs that match a motivational vibe? I need something to play while I'm reading.,1,16
23842,Any good classical songs that’ll get me hyped up for painting? I need something energizing!,1,15
23843,I'm in the mood for some country. Can you recommend a few tracks to match a melodic vibe?,1,18
23844,I'm in the mood for something melodic. Got any pop tracks that fit the vibe?,1,15
23845,Any good blues tracks to get me in the mood for relaxing during a rainy early morning?,1,17
23846,I'm studying and looking for something epic. Can you recommend some indie music?,1,13
23847,"Hey, I’m painting right now and feeling romantic. Any metal songs that fit that mood?",1,15
23848,I'm looking for some reggae music that's perfect for a chill evening. Any ideas?,1,14
23849,I’m trying to get into a inspiring mood while cooking. Any electronic songs that’ll help?,1,15
23850,I'm thinking of relaxing with some R&B. Got any mellow tracks for a fun afternoon?,1,15
23851,What's a good playlist for a fun traveling? Maybe some electronic music would work?,1,14
23852,I need something to match my peaceful mood. Any pop music to help with dancing?,1,15
23853,Suggest some energetic songs,1,4
23854,I'm feeling nostalgic. Got any country tracks that remind you of dark times?,1,13
23855,Can you give me some indie recommendations that are great for a happy evening?,1,14
23856,I'm in the mood for something chill. Got any country tracks that fit the vibe?,1,15
23857,I'm in the mood for a relaxing afternoon. Any R&B songs for chilling while driving?,1,15
23858,Can you suggest some reggae tunes to set the romantic mood for a windy early morning?,1,16
23859,Looking for something epic! Got any ambient tracks to inspire me while I’m biking?,1,14
23860,Got any ambient songs that make you think of soulful vibes? I’m in the mood for something like that!,1,19
23861,What's a good playlist for a upbeat traveling? Maybe some blues music would work?,1,14
23862,I'm thinking of relaxing with some reggae. Got any mellow tracks for a epic afternoon?,1,15
23863,I'm feeling reflective today. Got any alternative tracks that would fit the mood while I'm working?,1,16
23864,Can you recommend some country songs that would go perfectly with a introspective relaxing?,1,14
23865,I'm in the mood for some classical. Can you recommend a few tracks to match a reflective vibe?,1,18
23866,I'm in the mood for some ambient. Can you recommend a few tracks to match a exciting vibe?,1,18
23867,I need something to match my happy mood. Any metal music to help with vacationing?,1,15
23868,Any good reggae songs that’ll get me hyped up for dancing? I need something energizing!,1,15
23869,Looking for some indie tunes to vibe with while I’m studying. Any suggestions?,1,13
23870,I'm feeling soulful today. Got any blues tracks that would fit the mood while I'm reading?,1,16
23871,Can you suggest some soul tracks for a upbeat road trip? I'm hitting the road in a bit!,1,18
23872,I'm in the mood for something upbeat. Got any soul tracks that fit the vibe?,1,15
23873,Looking for some metal tunes to vibe with while I’m walking. Any suggestions?,1,13
23874,I need a playlist for a dreamy relaxing. Got any indie music to fit that mood?,1,16
23875,I'm in the mood for some pop. Can you recommend a few tracks to match a happy vibe?,1,18
23876,I’m trying to get into a gloomy mood while relaxing. Any rock songs that’ll help?,1,15
23877,"Hey, I'm driving and feeling smooth. Can you recommend some jazz songs for this mood?",1,15
23878,Any good alternative tracks to get me in the mood for reading during a windy night?,1,16
23879,"Hey, what’s your go-to pop song for a dreamy dancing? I’m looking for suggestions!",1,14
23880,plsase play some exciting songs,1,5
23881,Can you suggest some metal tunes to set the inspiring mood for a windy morning?,1,15
23882,Any hip-hop songs that match a romantic vibe? I need something to play while I'm meditating.,1,16
23883,Got any country songs that make you think of inspiring vibes? I’m in the mood for something like that!,1,19
23884,I'm in the mood for a relaxing afternoon. Any reggae songs for chilling while writing?,1,15
23885,I'm in the mood for something adventurous—what classical tracks should I add to my playlist?,1,15
23886,Can you give me some alternative recommendations that are great for a adventurous evening?,1,14
23887,I'm in the mood for some rock. Can you recommend a few tracks to match a nostalgic vibe?,1,18
23888,"Hey, what’s your go-to pop song for a peaceful painting? I’m looking for suggestions!",1,14
23889,Any good electronic tracks to get me in the mood for cooking during a windy early morning?,1,17
23890,"Hey, I’m hosting a dinner right now and feeling adventurous. Any classical songs that fit that mood?",1,17
23891,Any alternative songs that match a dark vibe? I need something to play while I'm exercising.,1,16
23892,I'm in the mood for some rock. Can you recommend a few tracks to match a epic vibe?,1,18
23893,I'm feeling nostalgic. Got any blues tracks that remind you of smooth times?,1,13
23894,I need something to match my peaceful mood. Any electronic music to help with driving?,1,15
23895,Can you suggest some R&B tunes to set the inspiring mood for a rainy evening?,1,15
23896,I'm in the mood for something epic. Got any blues tracks that fit the vibe?,1,15
23897,Can you suggest some rock tunes to set the dark mood for a sunny night?,1,15
23898,Can you suggest some pop tracks for a fun road trip? I'm hitting the road in a bit!,1,18
23899,What's a good playlist for a dreamy cleaning? Maybe some rock music would work?,1,14
23900,I'm in the mood for some country. Can you recommend a few tracks to match a epic vibe?,1,18
23901,I need something to match my melodic mood. Any electronic music to help with working?,1,15
23902,Any good pop songs that’ll get me hyped up for partying? I need something energizing!,1,15
23903,Can you give me some metal recommendations that are great for a inspiring evening?,1,14
23904,I'm in the mood for something chill—what acoustic tracks should I add to my playlist?,1,15
23905,Suggest some gloomy songs,1,4
23906,I'm in the mood for a relaxing afternoon. Any pop songs for chilling while cleaning?,1,15
23907,Looking for something epic! Got any alternative tracks to inspire me while I’m biking?,1,14
23908,I'm thinking of relaxing with some metal. Got any mellow tracks for a motivational afternoon?,1,15
23909,plsase play some nostalgic songs,1,5
23910,"Hey, I’m driving right now and feeling happy. Any country songs that fit that mood?",1,15
